,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
3,Ridge Regularization,15,5,6.568962117967028e-17,0.01523079874960524,0.01523079874960524,0.015795403559961903,"[Index(['month', 'H-L', 'C-O', '7_rolling_mean', '14_rolling_mean',
       '21_rolling_mean', '30_rolling_mean', '60_rolling_mean',
       '7_rolling_STD', 'RSI', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,15,5,-2.1622833638308135e-16,0.015432427322974345,0.015432427322974345,0.01633158890650946,"[Index(['month', 'H-L', 'C-O', '7_rolling_mean', '14_rolling_mean',
       '21_rolling_mean', '30_rolling_mean', '60_rolling_mean',
       '7_rolling_STD', 'RSI', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,5,0.04498783776913528,0.01499385533466381,0.01500651698825798,0.0158481052836008,"[Index(['month', 'H-L', 'C-O', '7_rolling_mean', '14_rolling_mean',
       '21_rolling_mean', '30_rolling_mean', '60_rolling_mean',
       '7_rolling_STD', 'RSI', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",15,5,0.05682491682691712,0.015091350476012143,0.015091621986489102,0.015515389464813494,"[Index(['month', 'H-L', 'C-O', '7_rolling_mean', '14_rolling_mean',
       '21_rolling_mean', '30_rolling_mean', '60_rolling_mean',
       '7_rolling_STD', 'RSI', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,15,15,0.2722325242132052,0.026987086875131374,0.026678286230217275,0.03256657982471225,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,15,15,0.0017435869716364396,0.026104541367558323,0.026104947931722473,0.030380003723548685,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,15,15,-8.782297236123293e-17,0.026678286230217275,0.026678286230217275,0.03256657982471225,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,15,15,1.0977871545154116e-17,0.02594564378948117,0.02594564378948117,0.029967495981951836,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,15,15,0.0009368136352519399,0.026733867045981404,0.026734661146045703,0.03221259034392147,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,15,0.11952942410572914,0.026587591242135628,0.02666761252740896,0.03257085518332493,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",15,15,0.18511192270963842,0.0266910423859428,0.026616926166995285,0.03217522962039555,"[Index(['Open', 'High', 'Low', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,15,30,0.5443211829967514,0.03798381840373573,0.03783754698921371,0.05529186344921951,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,15,30,2.096900362165571e-14,0.03643992533144648,0.03643992533144647,0.04413842379321713,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,15,30,-1.9844482922702566e-16,0.03783754698921371,0.03783754698921371,0.05529186344921951,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,15,30,8.378781678474416e-16,0.03633659595880377,0.03633659595880377,0.04398461592379812,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,15,30,0.010478026237850002,0.03742408728327334,0.03742712733288557,0.05395597626416462,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,30,0.23099226263576167,0.037857235918543126,0.03783120981397143,0.05553532180586752,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",15,30,0.4050771295184921,0.03830206287460245,0.03769868459612367,0.04515890855708323,"[Index(['High', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,15,60,1.0757567532882124,0.04352131373851915,0.04339963402410574,0.04516113333342826,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
1,Linear regression,15,60,-7.158224823300814e-15,0.042641460438410626,0.042641460438410606,0.04422892094068648,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
2,Lasso REgularization,15,60,-2.2230511873605013e-16,0.04281302644048166,0.04281302644048166,0.04296969625467528,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
3,Ridge Regularization,15,60,-6.224543324609403e-16,0.04262137733444682,0.04262137733444682,0.0441430756519787,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
4,Random Forest Regresssor,15,60,0.018892594236441372,0.04308177904272543,0.04308830634502169,0.044858979153404574,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
5,"SVR, kernel = rbf",15,60,0.22104060756867489,0.0432363654986964,0.04319929708868833,0.045368234835054554,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
6,"SVR, kernel = linear",15,60,0.30601962232441116,0.04179198956087509,0.0420354972346572,0.04210350681693212,"[Index(['month', '60_rolling_mean', 'middle_band', 'lower_band', 'macd_signal'], dtype='object')]"
