,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
2,Lasso REgularization,15,15,7.681543089298381e-17,0.03245360155124223,0.03245360155124223,0.03633602727353167,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,15,15,-6.254970801285824e-16,0.03281057777086736,0.03281057777086736,0.037662678250633665,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,15,15,-6.145234471438705e-16,0.03437154403172661,0.03437154403172661,0.03762046915126012,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,15,0.005218080632260064,0.03241183012869991,0.03241634616334674,0.0363270377018111,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",15,15,0.12078317936927778,0.03327390552529727,0.033564501209882774,0.037973225155627836,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,15,30,0.46334108604017155,0.046391556321600566,0.04572541149590777,0.04746428462440765,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
1,Linear regression,15,30,-0.0002586169496898017,0.045883680985674434,0.04588321378974718,0.048024860042732945,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
2,Lasso REgularization,15,30,1.9829099602607447e-16,0.046893778663898586,0.046893778663898586,0.05272073011284748,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
3,Ridge Regularization,15,30,0.0,0.045900742200349086,0.045900742200349086,0.04935754385206464,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
4,Random Forest Regresssor,15,30,-1.0355196459139444e-15,0.05449878416100204,0.05449878416100204,0.06160148095835646,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,30,0.014603639448254616,0.04575478468032944,0.04577542840014923,0.047711203323912245,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
6,"SVR, kernel = linear",15,30,0.2708896174533197,0.046609204178721254,0.04729454752570943,0.05275039502966552,"[Index(['Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band', 'macd'],
      dtype='object')]"
0,Naive,15,60,0.9490113312399634,0.06028258400405043,0.05907125391205469,0.05225718270234082,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
1,Linear regression,15,60,-2.0436086499391705e-15,0.058579995044309774,0.058579995044309774,0.0591356395988637,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
2,Lasso REgularization,15,60,2.2213137499338812e-17,0.059057005651871455,0.059057005651871455,0.05260981133536524,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
3,Ridge Regularization,15,60,-7.996729499761972e-16,0.05865190547003512,0.05865190547003512,0.05994904481377334,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
4,Random Forest Regresssor,15,60,-0.007137499244120003,0.06734641618388951,0.06732074175049967,0.07394783880062386,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,60,0.33789614344920765,0.05876870296381466,0.05909583115245339,0.052325754144290984,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
6,"SVR, kernel = linear",15,60,0.4228299671073765,0.06056672607415049,0.0620508999654448,0.0672903556830494,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'RSI',
       'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
