,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
2,Lasso REgularization,15,5,-5.474135098305857e-18,0.01564910995947262,0.01564910995947262,0.015290696355030995,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,15,5,7.6637891376282e-17,0.01573612722900988,0.01573612722900988,0.015198704391711473,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,15,5,-0.0008568197134321531,0.015785351101499274,0.01578436389504175,0.01661495476021212,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,5,0.015032480460565238,0.01567343084614067,0.015671279562130554,0.015251686242202224,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",15,5,0.026087537027390178,0.01570558343914088,0.015691852971746613,0.015426525898539436,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,15,15,0.28148860570407364,0.025291022517498547,0.025248272176370504,0.03058514898576039,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
1,Linear regression,15,15,4.2045248017940265e-15,0.02631981007493692,0.02631981007493692,0.02524302632575403,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,15,15,-1.4271233008700352e-16,0.025248272176370504,0.025248272176370504,0.03058514898576039,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,15,15,-4.940042195319353e-16,0.02533978774262708,0.02533978774262708,0.028342670812860713,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,15,15,0.0003206593456860144,0.02566288922511747,0.02566353416822427,0.03696533599411047,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,15,0.02843690649439199,0.025263274244176247,0.025251677243620294,0.030582964909613052,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",15,15,0.04440083549318083,0.025483409947631895,0.025428299988084505,0.029751028627625697,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
0,Naive,15,30,0.5697261464050151,0.03497761112859959,0.034662083486933906,0.045222253981662644,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
1,Linear regression,15,30,-2.2049425469669517e-17,0.03815161302663647,0.03815161302663647,0.036024572529079514,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
2,Lasso REgularization,15,30,-8.819770187867807e-17,0.034662083486933906,0.034662083486933906,0.045222253981662644,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
3,Ridge Regularization,15,30,8.599275933171112e-16,0.03504845912449914,0.03504845912449914,0.038821416888341294,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
4,Random Forest Regresssor,15,30,0.0015940317948316173,0.035650416108471104,0.03565650338698771,0.059408926459533565,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,30,0.24625286400420104,0.03491741310854997,0.03466547736824828,0.04518291589380076,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
6,"SVR, kernel = linear",15,30,0.26974621233474905,0.035117570993143034,0.034511657534224284,0.04024365872164026,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', 'C-O',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k'],
      dtype='object')]"
0,Naive,15,60,1.1536738388604562,0.050036112510332104,0.04870936571420991,0.05690374408911691,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
1,Linear regression,15,60,1.0670645699330405e-15,0.04929194542734362,0.04929194542734362,0.050245538918236306,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
2,Lasso REgularization,15,60,-4.446102374721002e-17,0.04870823628676297,0.04870823628676297,0.064180552807231,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
3,Ridge Regularization,15,60,1.6450578786467708e-15,0.048837639554261396,0.048837639554261396,0.050651658615546685,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
4,Random Forest Regresssor,15,60,0.006980313563419129,0.053681432170591056,0.05371941121281447,0.11385318790772198,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,60,0.04296769128080992,0.052963602237943413,0.05303289006845643,0.05526794589967976,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
6,"SVR, kernel = linear",15,60,0.1726591272787725,0.04906256497982446,0.04861178696310656,0.05135752477887316,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
