,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
1,Linear regression,10,30,6.256456343126015e-15,0.07751406544580752,0.07751406544580745,0.08157119425129805,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
2,Lasso REgularization,10,30,-1.6728492896058862e-17,0.048354966681229815,0.048354966681229815,0.042371251145376126,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
3,Ridge Regularization,10,30,5.687687584660013e-16,0.05867614705262706,0.05867614705262706,0.05013157913317416,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
4,Random Forest Regresssor,10,30,5.687687584660013e-16,0.04771294542452074,0.04771294542452074,0.04602224173707293,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
5,"SVR, kernel = rbf",10,30,0.17598126591802576,0.04849152835203144,0.04805129791051473,0.04206469581921463,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
6,"SVR, kernel = linear",10,30,0.13327663944595552,0.05621437788320289,0.055332517456930574,0.045549405331931685,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
0,Naive,10,60,0.4599642384180153,0.0711503130679081,0.07234135254111751,0.06821812566958399,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,10,60,1.0636968726039163e-14,0.13778822661758877,0.13778822661758866,0.1515440949284657,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,10,60,-3.387569657974256e-16,0.06542870279350702,0.06542870279350702,0.06608460305122565,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,10,60,-5.420111452758809e-16,0.0933570126917902,0.0933570126917902,0.06856995558633827,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,10,60,-0.014311050377370156,0.06584558566041353,0.06588385611720889,0.06787233876534778,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,60,-0.1095908435455469,0.07210900517869803,0.07244499117805894,0.06781543374945517,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",10,60,-0.07605426619645585,0.07727564301668047,0.07783690192125964,0.051454384076560604,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,15,5,0.048725449859889414,0.02010665045917693,0.02009043253584386,0.01491697736636852,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,15,5,1.9754018298759814e-15,0.02298807243940204,0.02298807243940204,0.022907407181344003,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,15,5,2.188810891829342e-17,0.02009043253584386,0.02009043253584386,0.01491697736636852,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,15,5,-4.2408211029193503e-16,0.02080533746021077,0.02080533746021077,0.016596851776081046,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,15,5,-1.3816868754672721e-16,0.04469364168614414,0.04469364168614414,0.060812494000606995,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,5,0.002206846671911533,0.020087914798169,0.020088130378410014,0.014896795574834965,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",15,5,0.061665440257654774,0.021054298790337937,0.020797259445194338,0.016604784221914068,"[Index(['Low', 'Close', 'Adj Close', 'Volume', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,15,15,0.14957914904738026,0.034256461469462304,0.034270521097412084,0.026496232623803465,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
1,Linear regression,15,15,4.861319412227404e-15,0.035872858157001385,0.03587285815700136,0.029677512839807935,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
2,Lasso REgularization,15,15,2.743408246177993e-18,0.034270521097412084,0.034270521097412084,0.026496232623803465,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
3,Ridge Regularization,15,15,2.359331091713074e-16,0.034741620446231525,0.034741620446231525,0.02645438087346442,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
4,Random Forest Regresssor,15,15,0.0013674285919414468,0.03476240888806151,0.034766927589574795,0.03243282196639791,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,15,0.010550804366686982,0.03428735376122606,0.03428394090180402,0.02664288099871686,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
6,"SVR, kernel = linear",15,15,0.0570799611008678,0.03436111772207691,0.03432476916925603,0.02640998762549408,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band', 'middle_band', 'lower_band'],
      dtype='object')]"
0,Naive,15,30,0.3043837199839511,0.04782806916967791,0.04819585290927533,0.04192094048639343,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,15,30,-1.8617321293559215e-15,0.07806893276261409,0.07806893276261409,0.09799270291167841,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,15,30,1.266859141277698e-16,0.04819585290927533,0.04819585290927533,0.04192094048639343,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,15,30,3.9658199205214894e-16,0.05953987114846103,0.05953987114846103,0.06118141558278159,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,15,30,0.00040974371515851754,0.04660709034152208,0.04660708336362142,0.04445139482988405,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,30,0.07715634116885371,0.04836055252151503,0.04820914739157434,0.04189251942004758,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",15,30,0.184098401699204,0.05685006270897158,0.05568353691966229,0.0514182326728283,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,15,60,0.6248730014385121,0.06904918116251388,0.07102133172820742,0.06626751065324776,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,15,60,4.3160126161215305e-14,0.13624059328214694,0.13624059328214636,0.16262438899951093,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,15,60,2.354592574929914e-15,0.07487762033902529,0.07487762033902529,0.057860497168140755,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,15,60,1.8436904124451214e-15,0.09639507703940614,0.09639507703940614,0.07827938805502684,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,15,60,-0.004094855527448746,0.06744603403464944,0.06745243556908698,0.07599644501570564,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",15,60,0.011379574713598427,0.07111853102233184,0.07107414231953707,0.06607974972267133,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",15,60,0.04205318678998742,0.08087068182660026,0.08054655677274876,0.057990221629836775,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month',
       '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
